target_pref_name,canonical_smiles,molecule_chembl_id,standard_value,standard_type,target_organism,Kd_M,pKd,molecule,Morgan_Fingerprint,MACCS_Fingerprint,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,MolMR,BalabanJ,BertzCT,RingCount,HallKierAlpha,FractionCSP3,MolVolume3D,degree_centrality,closeness_centrality,betweenness_centrality,clustering_coefficient,graph_density
Serine/threonine-protein kinase Aurora-A,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,CHEMBL206834,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991150>,576.6270000000001,5.392620000000004,2.0,8.0,99.17000000000002,8.0,154.28589999999969,1.316447384838604,1562.1866956606325,5.0,-4.42,0.3,576.2572922720009,0.0534262485481997,0.1263517371048341,0.1809523809523809,0.0,0.0534262485481997
Serine/threonine-protein kinase Aurora-A,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CHEMBL3402762,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4792A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D4D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9911C0>,492.58300000000025,4.007880000000003,0.0,8.0,96.93,7.0,140.93399999999986,1.279377332035606,1466.969733560741,5.0,-4.349999999999999,0.2758620689655172,492.2273741360008,0.0615615615615615,0.1310985170586888,0.1991419991419991,0.0,0.0615615615615615
Serine/threonine-protein kinase Aurora-A,O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,CHEMBL2107832,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991230>,431.205,1.6518999999999997,4.0,5.0,94.48,6.0,92.0625,2.1816929360678365,699.4173610814972,2.0,-1.7799999999999996,0.2,431.0142175600004,0.0948616600790513,0.2064112142212808,0.1932994541690193,0.0,0.0948616600790513
Serine/threonine-protein kinase Aurora-A,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,CHEMBL3182621,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D5B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9912A0>,461.2310000000001,1.83472,3.0,6.0,92.59,6.0,99.32370000000004,2.45402119941552,854.0039641187758,2.0,-1.9799999999999995,0.25,461.0247822440005,0.0866666666666666,0.2088805320414203,0.1747826086956521,0.0,0.0866666666666666
Serine/threonine-protein kinase Aurora-A,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4793F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991310>,499.6190000000003,4.509800000000003,2.0,8.0,87.55,10.0,150.87239999999974,1.7065918885507303,1427.5756477173193,4.0,-4.37,0.25,499.269573296001,0.06006006006006,0.1521521633567187,0.1669240669240669,0.0,0.06006006006006
Serine/threonine-protein kinase Aurora-A,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1,CHEMBL1614713,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991380>,388.4750000000001,3.8797000000000015,2.0,5.0,82.72,6.0,112.69240000000002,1.3553611151999057,1081.8419004594684,5.0,-3.1899999999999995,0.3181818181818182,388.2011593880008,0.0812807881773399,0.1680048492849666,0.1931216931216931,0.0,0.0812807881773399
Serine/threonine-protein kinase Aurora-A,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,CHEMBL14762,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4794D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9913F0>,354.4580000000001,3.202100000000001,3.0,7.0,87.89,8.0,104.26420000000005,1.9582850725998515,841.8615600652349,3.0,-2.67,0.4210526315789473,354.21680945200075,0.0861538461538461,0.1996077278190978,0.1769230769230769,0.0,0.0861538461538461
Serine/threonine-protein kinase Aurora-A,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CHEMBL1946170,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991460>,482.82100000000014,5.688800000000002,3.0,4.0,92.35,5.0,113.19660000000002,1.6839531508214225,1204.3675525759977,3.0,-3.859999999999999,0.0952380952380952,482.0768809000005,0.0662878787878787,0.1434049161234279,0.2013685239491691,0.0,0.0662878787878787
Serine/threonine-protein kinase Aurora-A,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CHEMBL2028663,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4795B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D7E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9914D0>,519.5740000000002,5.364900000000003,2.0,7.0,110.86,5.0,128.81290000000004,1.8543520189628484,1512.3966074924406,4.0,-3.51,0.1739130434782608,519.1010515400006,0.0638655462184873,0.1709417299562824,0.1535523300229182,0.0,0.0638655462184873
Serine/threonine-protein kinase Aurora-A,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,CHEMBL3545154,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991540>,491.3500000000003,5.383700000000005,1.0,6.0,76.58,6.0,126.21970000000005,1.6251472296870042,1216.0210423828073,4.0,-3.099999999999999,0.2608695652173913,490.0974741120006,0.0681818181818181,0.1626646136258678,0.1748533724340175,0.0,0.0681818181818181
Serine/threonine-protein kinase Aurora-A,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,CHEMBL2048872,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D8C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9915B0>,379.4850000000001,3.605000000000002,2.0,5.0,75.43,3.0,110.4071,1.8437673612802403,910.8976685151416,4.0,-2.569999999999999,0.238095238095238,379.1354479120006,0.0854700854700855,0.2117052089672765,0.1568091168091168,0.0,0.0854700854700854
Serine/threonine-protein kinase Aurora-A,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,CHEMBL483158,5.0,Kd,Homo sapiens,5e-09,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000002137B479700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991620>,518.9320000000004,5.746100000000004,2.0,7.0,105.93,6.0,138.00899999999993,1.5963725262913526,1574.5338937420374,5.0,-4.499999999999999,0.1111111111111111,518.1157110200005,0.0615615615615615,0.1602418991330462,0.1573144573144572,0.0,0.0615615615615615
Serine/threonine-protein kinase Aurora-A,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,CHEMBL2408045,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73D9A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991690>,473.9360000000002,3.763700000000002,2.0,7.0,88.61000000000001,7.0,124.93940000000003,1.5652436391888966,1154.3901864818502,4.0,-3.1699999999999995,0.3478260869565217,473.1629955600008,0.0681818181818181,0.1595169602655885,0.1793743890518084,0.0,0.0681818181818181
Serine/threonine-protein kinase Aurora-A,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4797E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DA10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991700>,446.9100000000004,4.275600000000003,1.0,7.0,68.74000000000001,8.0,118.15370000000004,1.5078739571774324,1046.6849035998564,4.0,-2.6799999999999997,0.3636363636363636,446.15209652800064,0.0731182795698925,0.1612409468757636,0.189469781238413,0.0,0.0731182795698924
Serine/threonine-protein kinase Aurora-A,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,CHEMBL2103882,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DA80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991770>,369.424,3.592600000000002,2.0,3.0,66.89,2.0,107.18940000000002,1.5815562009742088,1279.7329819326444,6.0,-3.339999999999999,0.217391304347826,369.14772684800056,0.0873015873015873,0.2179362672892238,0.144078144078144,0.0,0.0873015873015873
Serine/threonine-protein kinase Aurora-A,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,CHEMBL1233528,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4798C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DAF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9917E0>,618.8270000000002,4.2672000000000025,2.0,9.0,106.17,10.0,177.65989999999948,1.0569119015020574,1365.206934127352,6.0,-3.4400000000000004,0.6470588235294118,618.4005874600014,0.0505050505050505,0.1145067697896725,0.1885130373502467,0.0518518518518518,0.0505050505050505
Serine/threonine-protein kinase Aurora-A,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,CHEMBL482767,118.0,Kd,Homo sapiens,1.1800000000000001e-07,6.928117992693875,<rdkit.Chem.rdchem.Mol object at 0x000002137B479930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DB60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991850>,430.946,5.099800000000001,3.0,7.0,91.83,6.0,115.81610000000002,1.29212870112365,1112.115235002441,4.0,-2.75,0.1111111111111111,430.0437287800005,0.082010582010582,0.1538131218510058,0.2203907203907204,0.0,0.082010582010582
Serine/threonine-protein kinase Aurora-A,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,CHEMBL2219422,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4799A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DBD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9918C0>,427.3320000000001,3.894300000000002,2.0,5.0,72.94,6.0,106.95360000000002,1.7649173178769826,952.679883601405,3.0,-1.9299999999999988,0.2222222222222222,426.04841574400047,0.0826210826210826,0.1820239692434039,0.1878062678062677,0.0,0.0826210826210826
Serine/threonine-protein kinase Aurora-A,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,CHEMBL3545157,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479A10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DC40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991930>,334.40000000000003,3.2622000000000018,0.0,5.0,44.0,3.0,97.226,1.8710872683193585,1118.0282256884725,4.0,-2.919999999999999,0.0526315789473684,334.0775986880004,0.0978260869565217,0.2174761030848473,0.1719367588932806,0.0,0.0978260869565217
Serine/threonine-protein kinase Aurora-A,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1,CHEMBL3699142,59.0,Kd,Homo sapiens,5.900000000000001e-08,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x000002137B479A80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DCB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9919A0>,464.5690000000002,4.168300000000004,3.0,4.0,73.47,6.0,141.34509999999983,1.7248114058443005,1330.589896832098,4.0,-4.339999999999999,0.1724137931034483,464.2212261360008,0.0638655462184873,0.1551641034468805,0.1762159409218232,0.0,0.0638655462184873
Serine/threonine-protein kinase Aurora-A,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180022,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479AF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DD20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991A10>,557.054,5.932480000000005,2.0,8.0,112.4,11.0,157.2543999999997,1.6436705717042663,1567.7562393853873,4.0,-4.649999999999999,0.2,556.1989664680009,0.0551282051282051,0.1364528704358485,0.1767881241565452,0.0,0.0551282051282051
Serine/threonine-protein kinase Aurora-A,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,CHEMBL3545307,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479B60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DD90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991A80>,552.5410000000003,5.745520000000004,2.0,7.0,106.82999999999998,6.0,149.4568999999998,1.273413610220088,1979.0162638286677,6.0,-5.579999999999999,0.0666666666666666,552.1721450040006,0.0560975609756097,0.1329640594520326,0.174015009380863,0.0,0.0560975609756097
Serine/threonine-protein kinase Aurora-A,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,CHEMBL1952329,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479BD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DE00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991AF0>,405.4240000000001,4.048600000000003,1.0,6.0,54.69,5.0,103.81670000000004,1.5354257015748285,979.6522770508824,4.0,-2.809999999999999,0.4,405.1776449840007,0.0788177339901478,0.1696739169516663,0.191023535851122,0.0,0.0788177339901477
Serine/threonine-protein kinase Aurora-A,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,CHEMBL230011,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479C40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DE70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991B60>,346.3500000000001,2.3294000000000006,4.0,8.0,144.06,2.0,98.1544,2.0814407586257127,1145.7744880095606,4.0,-3.94,0.0,346.11782368800044,0.0892307692307692,0.2220685437279289,0.1537179487179487,0.0,0.0892307692307692
Serine/threonine-protein kinase Aurora-A,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,CHEMBL1879463,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479CB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DEE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991BD0>,469.5480000000002,5.893780000000005,0.0,6.0,76.5,3.0,143.1929999999998,1.5920983929372514,1903.2021789838595,6.0,-4.759999999999999,0.1333333333333333,469.1902603560007,0.065079365079365,0.1646937847685592,0.1571895424836601,0.0,0.065079365079365
Serine/threonine-protein kinase Aurora-A,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,477.0,Kd,Homo sapiens,4.77e-07,6.321481620959886,<rdkit.Chem.rdchem.Mol object at 0x000002137B479D20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DF50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991C40>,570.6490000000002,5.906800000000007,1.0,6.0,77.72999999999999,3.0,165.12369999999964,1.4252011381376102,2180.8233225458644,9.0,-4.659999999999999,0.2571428571428571,570.2267054400008,0.0564784053156146,0.1843295888684784,0.1134970153688248,0.0,0.0564784053156146
Serine/threonine-protein kinase Aurora-A,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL513909,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479D90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73DFC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991CB0>,521.6660000000004,3.5568000000000017,2.0,8.0,102.93,7.0,148.5178999999998,1.3751490134613775,1175.0323748374883,5.0,-3.4000000000000004,0.5714285714285714,521.3114381080011,0.0597439544807965,0.1451964980620491,0.1713687371582108,0.0,0.0597439544807965
Serine/threonine-protein kinase Aurora-A,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,CHEMBL2001019,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479E00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991D20>,372.39200000000005,1.6735999999999995,1.0,9.0,107.43,5.0,102.26980000000002,1.498003033639786,1275.4117578418477,5.0,-3.7199999999999993,0.1578947368421052,372.14470713200046,0.0846560846560846,0.1779660544908975,0.1868131868131868,0.0,0.0846560846560846
Serine/threonine-protein kinase Aurora-A,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,CHEMBL1614701,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479E70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E0A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991D90>,457.6870000000002,3.5256000000000016,3.0,6.0,88.41000000000001,6.0,103.61070000000004,2.0867106284228685,1011.497467706933,3.0,-2.1999999999999997,0.1764705882352941,456.0000083400004,0.0826210826210826,0.2036139516352335,0.166039886039886,0.0,0.0826210826210826
Serine/threonine-protein kinase Aurora-A,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CHEMBL1236962,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479EE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991E00>,505.50600000000014,4.841400000000003,1.0,7.0,106.96,6.0,129.71849999999998,1.5805957460521645,1699.7845555757008,5.0,-4.51,0.04,505.1020168440005,0.0634920634920634,0.1580890560979505,0.1635854341736694,0.0,0.0634920634920634
Serine/threonine-protein kinase Aurora-A,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,CHEMBL2029988,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479F50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991E70>,517.4640000000002,5.911200000000004,2.0,8.0,120.63,7.0,127.38340000000002,1.481807344416985,1438.0649140188273,4.0,-4.55,0.25,517.1573034640005,0.06006006006006,0.1361669803903082,0.1885456885456885,0.0,0.06006006006006
Serine/threonine-protein kinase Aurora-A,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,CHEMBL1614766,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B479FC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E1F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991EE0>,565.2860000000001,3.159800000000001,3.0,6.0,100.13,8.0,114.9977,2.0018005660902816,1024.4602336904477,3.0,-2.42,0.3,565.0321533680005,0.0685483870967741,0.1774063347254218,0.1639784946236559,0.0,0.0685483870967741
Serine/threonine-protein kinase Aurora-A,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,CHEMBL494089,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B47A030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991F50>,425.4930000000002,1.5841999999999998,3.0,10.0,137.14,5.0,115.17090000000005,1.825144610166059,1127.7263533639623,4.0,-3.16,0.5238095238095238,425.2175377240008,0.0731182795698925,0.1849419477655894,0.1616611049314052,0.0,0.0731182795698924
Serine/threonine-protein kinase Aurora-A,Cn1cc(C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc4c3C2=CNNC4=O)cn1,CHEMBL3545137,141.0,Kd,Homo sapiens,1.41e-07,6.85078088734462,<rdkit.Chem.rdchem.Mol object at 0x000002137B47A0A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E2D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F991FC0>,419.48900000000015,1.9895,4.0,7.0,126.43,4.0,117.60600000000004,1.484057428250552,1124.8743634382672,5.0,-3.4600000000000004,0.3636363636363636,419.2069730400008,0.075268817204301,0.1814258260499784,0.1637374860956618,0.0,0.075268817204301
Serine/threonine-protein kinase Aurora-A,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,CHEMBL2140408,7.0,Kd,Homo sapiens,7.000000000000001e-09,8.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000002137B47A110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F992030>,503.5910000000002,6.6368200000000055,2.0,9.0,111.73,6.0,147.0620999999998,1.2551521194363136,1716.338948980352,6.0,-4.889999999999999,0.0357142857142857,503.1528292920007,0.063063063063063,0.1391426775235353,0.1842556842556842,0.0,0.063063063063063
Serine/threonine-protein kinase Aurora-A,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,CHEMBL38380,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B47A180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E3B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F9920A0>,291.37600000000003,1.2188,1.0,4.0,62.3,2.0,77.98850000000004,2.0858410396261764,701.9357259714062,3.0,-1.5,0.3571428571428571,291.1041477840005,0.1157894736842105,0.2635792279785179,0.1625730994152046,0.0,0.1157894736842105
Serine/threonine-protein kinase Aurora-A,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,CHEMBL460702,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B47A1F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F992110>,512.9000000000002,5.189600000000002,2.0,7.0,108.47,7.0,131.25259999999997,1.626856972385742,1492.8771907008877,4.0,-4.44,0.08,512.1062892080006,0.0619047619047618,0.1486563422436426,0.176704014939309,0.0,0.0619047619047619
Serine/threonine-protein kinase Aurora-A,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,CHEMBL283120,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B47A260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F73E490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F992180>,414.41000000000025,2.4092,1.0,8.0,92.68,4.0,103.40480000000004,1.7415109606075292,991.4325050884056,5.0,-3.1300000000000003,0.4090909090909091,414.1314676640005,0.0781609195402298,0.213100802452786,0.1382594417077175,0.0,0.0781609195402298
